vid_flowers_1003829.mp4,0.04465736821293831,0.4121777415275574,0.0,0.0,0.05599874258041382,2.28581166267395,0.26694002747535706,0.0,0.5379766225814819,0.5361019372940063,0.028923332691192627,0.0,0.2045978307723999,0.04347795248031616,0.026864126324653625,0.03836419805884361,0.015280777588486671,0.7004197835922241,0.873779296875,0.0,0.0,0.14685243368148804,0.0,0.0016813063994050026,0.45308393239974976,0.006790754850953817,0.0036302818916738033,0.23597678542137146,0.0,0.07045253366231918,0.5147996544837952,1.0126147270202637,0.323590487241745,0.23368330299854279,0.017059991136193275,0.0,0.22636958956718445,1.5974147319793701,0.041300900280475616,1.056807279586792,0.0,0.2759624421596527,0.007937492802739143,0.0018457394326105714,0.06872119754552841,0.8510533571243286,0.1521528661251068,0.04442448914051056,0.0,0.257284551858902,1.2075742483139038,0.43435317277908325,0.0,0.0,0.07177373766899109,0.040931522846221924,0.0,0.029800813645124435,0.6002401113510132,0.0021167737431824207,0.19302310049533844,0.0,0.4664323925971985,1.1918275356292725,0.0,0.0008168590138666332,0.0,0.2810562252998352,0.0011532900389283895,0.8394843935966492,0.005183371715247631,0.8668205142021179,0.022924812510609627,1.2430284023284912,0.0,0.6184950470924377,0.9396583437919617,0.0,0.11101613938808441,0.02953098714351654,0.42579880356788635,0.12385034561157227,0.009729963727295399,0.0,0.16289028525352478,0.21396800875663757,0.9403112530708313,0.2958027720451355,0.0012603020295500755,0.04937727749347687,0.0008821312221698463,1.3455597162246704,0.14761562645435333,0.06290190666913986,0.06520125269889832,0.008161665871739388,0.0,0.30888158082962036,0.0,0.05160458758473396,0.503585696220398,0.14608070254325867,0.0,0.017314013093709946,2.1761012077331543,0.06552962213754654,0.048273198306560516,0.022180140018463135,1.7227836847305298,0.00370943290181458,0.020441187545657158,0.8810495138168335,0.0,0.25580519437789917,0.01970643177628517,0.10891009867191315,0.17146973311901093,0.006887428462505341,0.7703993916511536,0.39109182357788086,3.2205893993377686,0.0015661336947232485,0.036726463586091995,0.06085590273141861,0.03737226873636246,1.4592618942260742,0.031747736036777496,0.0,0.4230419993400574,0.0,0.20252712070941925,0.0,0.012400557287037373,0.08958619832992554,0.011903369799256325,0.0,0.0020324336364865303,0.33987778425216675,0.0,0.45600953698158264,0.07440001517534256,0.014199134893715382,0.037002790719270706,0.5750619769096375,0.3063759505748749,0.0,0.009584484621882439,0.10540004074573517,0.0,0.17038267850875854,0.14545798301696777,0.0,0.0,0.0,0.0,0.0,2.8904223442077637,0.6225003004074097,0.33309996128082275,0.0022104885429143906,0.24465230107307434,0.04958160221576691,0.0,0.010300174355506897,0.0030442276038229465,0.33513393998146057,0.21410994231700897,0.004217803943902254,0.0,0.0,0.03067387267947197,0.4444511830806732,0.6236677169799805,0.13190916180610657,0.17938551306724548,0.0903506949543953,0.08982989192008972,0.3354427218437195,0.07509657740592957,0.1935732215642929,0.018058542162179947,2.928189992904663,1.2133926153182983,1.2390187978744507,0.08296824991703033,0.020341409370303154,0.06061849743127823,0.018370000645518303,1.5468405485153198,0.005442454479634762,0.2636786997318268,0.1073157787322998,0.07697127759456635,0.0598323829472065,0.0,0.027952903881669044,0.053550560027360916,0.0,0.0,1.148071527481079,0.48276957869529724,0.2399326115846634,0.08813582360744476,0.0,0.014421644620597363,0.16805410385131836,0.030703693628311157,0.003936384338885546,0.0,0.013786820694804192,0.20825688540935516,0.05630945414304733,0.044441480189561844,0.16657383739948273,0.0,1.035887360572815,1.1690149307250977,0.0,0.0275303665548563,0.9300003051757812,0.015038838610053062,0.2478446215391159,0.0,1.4958913326263428,0.6898511052131653,3.422717418288812e-05,0.005861190613359213,0.0823609009385109,0.027704715728759766,0.32468873262405396,0.5572481155395508,0.0,0.12995897233486176,0.11946795880794525,0.8787819743156433,0.06493844091892242,0.6094461679458618,0.9868205785751343,0.03662186861038208,0.04627852886915207,0.3643505275249481,0.6462788581848145,0.03638357296586037,0.5046575665473938,0.08683173358440399,0.0,1.1861995458602905,0.0,0.011515294201672077,0.0,0.35501930117607117,0.34776571393013,0.14481042325496674,0.1238480806350708,0.13213753700256348,0.04555070400238037,0.5586897730827332,0.07943877577781677,1.338808298110962,0.05905739217996597,0.04149208962917328,0.24090245366096497,0.0,0.3091679513454437,0.12212982028722763,0.2906811237335205,0.0,0.023547254502773285,0.004087004344910383,0.05305040627717972,0.04337986931204796,0.00267333397641778,0.0,0.014684784226119518,0.15040181577205658,0.11291857808828354,0.0019940766505897045,0.0,0.16715708374977112,0.692154049873352,2.9728963375091553,0.8904625177383423,0.12879760563373566,0.0015783291310071945,0.0,0.014158390462398529,0.4135660231113434,0.13870422542095184,0.23344182968139648,0.057115279138088226,0.3390067219734192,0.18056762218475342,1.7440764904022217,0.6371064186096191,0.0592227578163147,0.057884715497493744,2.302445650100708,0.01168401725590229,0.534142792224884,0.684023380279541,0.056394509971141815,0.09657908231019974,0.02100064419209957,0.04478587955236435,0.0027495441026985645,0.24994313716888428,0.03539636731147766,0.20044298470020294,0.48564377427101135,0.0,0.0,1.1912082433700562,0.005511165130883455,0.01281672902405262,1.3488819599151611,0.0,0.019259493798017502,0.018631964921951294,0.19463248550891876,0.010107459500432014,0.0,0.1139158234000206,2.33879017829895,0.0005510193877853453,0.3587511479854584,0.28145819902420044,0.0005568893393501639,0.00541901309043169,0.3420412838459015,0.0045764632523059845,1.4564086198806763,0.07535538822412491,0.0,0.17082414031028748,0.0,0.8121412396430969,0.9881892204284668,0.1818680763244629,0.5201959609985352,0.7617689967155457,0.0038664056919515133,0.0011100651463493705,0.02132878638803959,0.010145198553800583,0.44705647230148315,0.021283665671944618,0.017198318615555763,0.0,0.0,0.049820080399513245,0.05496292561292648,0.0,0.07064998149871826,0.0,0.0,2.879115581512451,0.9046754837036133,0.43850773572921753,0.01839606836438179,0.019693657755851746,1.7937743663787842,0.0,0.9643427729606628,1.2840831279754639,0.014122535474598408,0.48818618059158325,0.0,1.5388656854629517,0.2339628040790558,0.5625525712966919,0.062400322407484055,0.15306970477104187,0.03390893340110779,0.0791507437825203,0.026856621727347374,0.3035268187522888,0.035805508494377136,0.11623148620128632,0.6112533807754517,0.0018819809192791581,0.8933998346328735,0.0,0.0027270938735455275,0.15631631016731262,1.2479279041290283,0.14983338117599487,1.7800171375274658,0.6256657838821411,0.0925598293542862,0.02317831665277481,0.12267289310693741,0.0,0.007151546888053417,0.0,0.0449913814663887,0.17248347401618958,0.2637752294540405,0.0003386925673112273,0.2964405417442322,0.03560363128781319,0.1447659432888031,0.02472284436225891,1.3190665245056152,0.42303037643432617,0.0,0.007117313798516989,0.0,0.046847280114889145,0.36820799112319946,0.521761417388916,0.006044755689799786,0.03755585849285126,0.26904019713401794,0.011731649748980999,0.04745951667428017,0.13443045318126678,0.7650414705276489,0.1406615525484085,0.026305843144655228,0.3806098997592926,0.021246815100312233,0.009407092817127705,0.5637436509132385,0.42096978425979614,0.010130411013960838,0.16221565008163452,0.9338763952255249,0.00531033705919981,1.3773144483566284,0.004629306495189667,0.3881167471408844,0.0155633594840765,0.18449583649635315,0.0,0.3657439947128296,0.28790587186813354,0.7831149101257324,0.042131055146455765,0.022811749950051308,0.0,0.007524046115577221,0.0,0.00349194067530334,0.0,0.04848777502775192,0.24396364390850067,0.0,0.0763128325343132,0.06021996587514877,0.0,0.0,0.014380906708538532,0.0,0.002762856660410762,0.5427521467208862,0.5777613520622253,0.038645874708890915,1.5586296319961548,0.00401478772982955,0.24032163619995117,4.0966057777404785,0.876611590385437,0.004979945253580809,0.005955779924988747,0.10791929811239243,0.0,0.00630303006619215,1.6103954315185547,0.32711297273635864,0.0,0.0,2.5594687461853027,0.032617393881082535,2.827181339263916,0.020375296473503113,0.0,0.21800406277179718,0.023787980899214745,0.004609045572578907,0.13109657168388367,0.04852103441953659,0.0,0.04043431207537651,0.014391173608601093,0.005738692358136177,0.0,0.5462756156921387,0.27964702248573303,0.9463204145431519,0.40474873781204224,0.0,0.0,0.0425170361995697,0.011726249009370804,0.0359036847949028,0.24192282557487488,0.6171788573265076,0.0,0.18784786760807037,0.0,0.0,0.003565336810424924,2.372321605682373,1.7745269536972046,0.07819618284702301,0.013357174582779408,0.04273993521928787,0.22377482056617737,1.2225086688995361,0.7933918237686157,1.501166820526123,0.3799808621406555,0.15397755801677704,0.04868598282337189,0.0,0.028130635619163513,0.3342377543449402,0.0,0.0,0.0009361072443425655,0.05019115284085274,8.522734424332157e-05,0.0,0.24552789330482483,0.4469141364097595,0.0715102106332779,0.0035483497194945812,0.20409758388996124,0.364961713552475,0.027142483741044998,0.0,0.0,0.41380929946899414,1.5315289497375488,0.0030994336120784283,0.08847914636135101,0.9064785838127136,0.0,0.04627683386206627,0.0,0.7138338088989258,0.0,0.0,0.5122188329696655,0.19871237874031067,0.0034111880231648684,0.4165160059928894,0.2600290775299072,0.0011273014824837446,0.518632709980011,0.29129543900489807,0.0,0.0,0.002456392627209425,0.476036936044693,1.5518882274627686,2.8465933799743652,1.1553548574447632,0.038781531155109406,0.7883836030960083,0.08616741746664047,0.00859983079135418,0.18727616965770721,0.008406146429479122,0.14604654908180237,2.2998032569885254,0.0,0.15452814102172852,0.10420799255371094,0.0986696109175682,0.0,1.3305554389953613,0.1884261965751648,0.0,0.3666155934333801,0.0,0.8554032444953918,0.11155998706817627,0.12332838773727417,0.28913798928260803,0.0,0.6059545874595642,0.0,0.38893499970436096,0.0695730447769165,0.11258025467395782,0.0,0.07711388170719147,0.05296815559267998,0.0,0.023580681532621384,1.161601185798645,0.21892718970775604,0.05378253012895584,0.0017100820550695062,0.13051685690879822,0.0,0.0664353147149086,0.0,0.0,0.021176476031541824,1.2307333946228027,0.6306740045547485,0.043417833745479584,0.0012912459205836058,0.00801185891032219,0.10419268906116486,0.11860322952270508,0.031493090093135834,0.09175017476081848,0.16140563786029816,0.0,0.01621999219059944,0.5894869565963745,0.07691087573766708,0.0014906474389135838,0.13189658522605896,0.507887065410614,0.3477609157562256,0.0,0.029564913362264633,0.0,2.1305298805236816,0.00021167872182559222,1.0727804899215698,0.20256701111793518,1.476495385169983,0.03699503093957901,0.27108079195022583,0.4468662142753601,0.09231384098529816,0.37174877524375916,0.0,0.8835145235061646,0.0,0.05486666411161423,0.7492740750312805,0.3566051423549652,0.5464141368865967,0.0009671406005509198,0.020878365263342857,0.49057406187057495,0.0,0.35332971811294556,0.4343612790107727,0.05279586464166641,0.3137923777103424,0.14112986624240875,1.914013147354126,0.005975294858217239,0.35945242643356323,0.16020460426807404,0.08298857510089874,0.004720662720501423,0.020349139347672462,0.029423844069242477,0.0,0.42354387044906616,2.3291759490966797,0.010240343399345875,0.14474044740200043,0.06606799364089966,0.29606500267982483,0.248857781291008,0.0,0.0030497279949486256,0.0,0.0,0.4463373124599457,0.47589874267578125,0.06352598965167999,0.010773560032248497,0.13566100597381592,0.0,0.19513264298439026,1.4060938358306885,0.0,0.19688554108142853,0.026961777359247208,0.34771528840065,0.23025405406951904,0.0,0.00872044824063778,0.026103639975190163,0.24642646312713623,0.02848353423178196,0.0,0.0,0.0,0.0,0.0,0.0,0.010545440949499607,0.02512931264936924,0.04154197499155998,0.2884109318256378,0.00934468675404787,0.05277504771947861,0.36546581983566284,0.033041708171367645,0.0,0.6071407794952393,0.6403710246086121,0.04194284602999687,0.0,0.017737101763486862,0.5329135656356812,0.0,0.008339131250977516,0.3489028811454773,0.0056317211128771305,0.49492186307907104,0.016061294823884964,0.0006429204950109124,0.16685013473033905,0.015468155965209007,0.016703596338629723,0.0,0.036356620490550995,1.9978809356689453,0.019290128722786903,0.0,0.009825759567320347,0.3332687020301819,0.0,0.024430662393569946,0.0,0.03684868663549423,1.076521396636963,0.6722469925880432,0.0,0.0013676059897989035,0.0,0.0031054653227329254,0.1886782944202423,0.004353760741651058,0.7810657024383545,0.004019042477011681,0.008550449274480343,0.0,0.017376268282532692,0.19427263736724854,0.09592904150485992,0.0018393477657809854,0.021608438342809677,0.23262834548950195,0.008988265879452229,0.179891437292099,0.011007027700543404,0.46733301877975464,0.0,0.3077780604362488,0.0,3.113508939743042,0.16335466504096985,0.006767450366169214,0.1080288514494896,0.12938281893730164,0.01898803748190403,0.13479606807231903,0.3213011622428894,0.532501220703125,0.0013899997575208545,0.3495692312717438,2.438880205154419,1.328869104385376,0.4880073666572571,0.10471738874912262,0.11343047767877579,0.4877050518989563,0.04623328149318695,0.013139665126800537,0.06862881034612656,0.6366634964942932,0.0,0.6429694890975952,1.4952149391174316,0.01661401428282261,0.5654261112213135,0.022322196513414383,1.0347251892089844,0.1531905233860016,0.004399395082145929,0.12890465557575226,0.03523259982466698,0.0,0.00045109965139999986,0.2029503583908081,0.012218759395182133,0.25134164094924927,0.38501399755477905,0.017276581376791,0.7300745248794556,0.0023640147410333157,0.00012393094948492944,0.07153160125017166,0.0008464326965622604,0.029795575886964798,0.0,2.6284842491149902,0.0,0.6401848793029785,0.8456807136535645,1.5415878295898438,0.6868826746940613,0.2897419333457947,0.0,2.0910563468933105,0.0074543519876897335,0.0,0.003831304609775543,0.0733504444360733,0.5232518911361694,0.020683705806732178,0.12376797199249268,0.02510763704776764,0.0,0.26878592371940613,0.17897579073905945,0.9404276013374329,0.8983500599861145,0.02213042974472046,0.23066672682762146,0.2967715263366699,0.0,0.2742059826850891,0.9870027303695679,0.2979913353919983,0.025189438834786415,1.1760518550872803,0.013867506757378578,0.032484304159879684,0.21086367964744568,0.03217928111553192,2.500929117202759,0.1639994978904724,0.3609488010406494,0.1821708232164383,0.23889636993408203,0.025380989536643028,0.0,0.026459375396370888,0.02358434535562992,0.0,0.0,0.09972891211509705,0.19301119446754456,0.0,0.0463838204741478,0.004227282013744116,0.034753698855638504,0.18727171421051025,0.0,1.3633739948272705,0.1969541758298874,0.0020738483872264624,0.12725551426410675,0.00026666291523724794,0.012373149394989014,0.0,0.0,0.16379378736019135,0.10104776918888092,0.0,0.0,0.48716458678245544,0.0,0.0,0.01930427923798561,0.3141670227050781,0.003895058762282133,0.4422031342983246,0.0,0.035383470356464386,0.008740362711250782,0.07534120976924896,0.012878261506557465,0.17702224850654602,0.027814894914627075,0.0006105851498432457,0.0036297370679676533,0.018582414835691452,0.08594516664743423,0.8229323625564575,0.0,1.544344425201416,0.0,0.0,1.4257080554962158,2.499131441116333,0.0,0.08180119097232819,2.5569381713867188,0.0,0.5471197366714478,0.7490338087081909,0.37936609983444214,0.2757022976875305,0.23861411213874817,0.0,0.005942323245108128,0.07249262183904648,0.0,0.08562661707401276,0.0,0.3869469165802002,0.0,0.2747071385383606,0.06188032776117325,0.0,0.7770206332206726,0.0,0.3942207992076874,0.6864024996757507,0.0,0.17124751210212708,0.0,0.037052351981401443,0.590234100818634,0.8611052632331848,0.07200723886489868,0.6638818979263306,0.0,0.44136255979537964,0.025484606623649597,0.009061235003173351,0.0,0.0792885273694992,0.06261400878429413,0.0072571756318211555,1.0085731744766235,0.028128374367952347,0.15418125689029694,0.016495557501912117,0.4349212646484375,0.002371369395405054,1.0010517835617065,0.011867702007293701,0.2553855776786804,0.0007066609687171876,0.03141048923134804,0.8069550395011902,0.0006885508773848414,0.005017395131289959,0.008639281615614891,0.0,0.006455857306718826,0.0693131685256958,0.0021268611308187246,2.785325765609741,1.7703384160995483,0.017841188237071037,0.010681813582777977,0.0,0.0,0.0,0.1251666247844696,0.0008350995485670865,1.2166208028793335,0.01779092289507389,0.0,0.0,0.0456039197742939,0.2364969700574875,2.2349510192871094,0.0,0.005559625569730997,3.4869720935821533,0.7036706805229187,0.0029837375041097403,0.2369067668914795,0.00336754834279418,0.0011447264114394784,0.0028089561965316534,0.05067957192659378,0.04130516201257706,0.0,0.012338802218437195,0.38902920484542847,0.0,0.014489755034446716,0.044956810772418976,1.6323665380477905,0.0,0.050937019288539886,0.2589314579963684,0.025484543293714523,0.0,0.3786112368106842,3.957256317138672,0.03709227591753006,0.07319097220897675,0.8314678072929382,0.0,3.777656078338623,0.47846823930740356,0.0,0.0139729930087924,0.0011064432328566909,0.023882169276475906,0.13492733240127563,0.5677211880683899,0.15525317192077637,0.004096659831702709,1.0119574069976807,0.15018491446971893,0.0395977608859539,0.772234320640564,0.004481350537389517,0.22909894585609436,0.9295281171798706,0.10243505239486694,0.0028012937400490046,0.02759745717048645,0.0004778375441674143,0.4487716555595398,0.6298006176948547,0.009854468517005444,1.2219810485839844,0.024115905165672302,0.0,0.004972253926098347,0.47753435373306274,0.07099437713623047,0.054880477488040924,0.02925526537001133,0.6031032800674438,0.09605749696493149,1.7445634603500366,0.8446649312973022,0.14755584299564362,0.03670673072338104,0.022543272003531456,0.10250721126794815,0.01513074804097414,0.13009227812290192,0.19588395953178406,0.040868230164051056,0.19477292895317078,0.0560162253677845,0.8119601011276245,0.21757113933563232,0.0,0.07427658885717392,1.1668840646743774,0.17568328976631165,0.002858337014913559,0.19158011674880981,0.08676523715257645,0.0,0.029972264543175697,0.05325821787118912,0.38603684306144714,0.0,0.48933807015419006,0.0,0.011317313648760319,0.0024101685266941786,1.6338447332382202,0.318989098072052,1.206146240234375,0.0,0.09700001776218414,0.0,0.1703290045261383,0.0,0.003055228153243661,0.005072377622127533,0.014406949281692505,0.7032324075698853,0.46640896797180176,0.2225179374217987,0.005847855005413294,0.0,0.14374323189258575,0.0,0.0009428335470147431,0.3868029713630676,0.3225143253803253,0.44658002257347107,0.058771707117557526,0.0,0.0,1.4673532247543335,0.5455697774887085,0.2579941153526306,1.6753708124160767,0.0,0.0450110137462616,0.6247564554214478,0.006241492927074432,0.09561453759670258,0.0008613741956651211,0.08751709759235382,0.0,0.029541075229644775,1.5401363372802734,0.07407750934362411,0.24514970183372498,0.14525106549263,0.3076828122138977,0.22156555950641632,0.2969708740711212,0.08587771654129028,0.0019229246536269784,1.049726128578186,0.02124648168683052,0.08271822333335876,0.0,0.0031215220224112272,0.4215289056301117,0.0,0.0005187793867662549,0.00576701620593667,0.0,0.6882494688034058,0.0,0.06238193437457085,0.08412031084299088,0.0118943490087986,0.6200957298278809,0.3651409447193146,0.004465033300220966,0.0,0.17124676704406738,0.0,2.0819878578186035,0.49828577041625977,0.006676632910966873,0.10886242240667343,0.0,0.0,0.5403002500534058,0.06577752530574799,0.00319926580414176,0.057734549045562744,0.6877875328063965,0.37088340520858765,0.06792043149471283,0.0,0.05204492807388306,3.394751787185669,0.21974459290504456,0.28539520502090454,0.008106708526611328,0.1833299994468689,0.039109744131565094,0.40041226148605347,1.2723805904388428,1.5335299968719482,0.3012533485889435,0.024437494575977325,0.09920709580183029,0.27134957909584045,0.08813945949077606,0.004198897629976273,0.011877724900841713,0.6099778413772583,0.0,0.11983251571655273,0.0,0.004720113705843687,0.1369701325893402,0.09216462075710297,0.018445953726768494,0.0,0.07751978933811188,0.0,0.8674627542495728,0.4432777762413025,0.00897874217480421,0.0,0.0,0.6790977716445923,0.0,1.3062751293182373,0.08068636059761047,0.0014044936979189515,0.039087146520614624,0.027869518846273422,0.007243494503200054,0.0,0.45102056860923767,0.0,4.063820142619079e-06,0.11629104614257812,0.9919723272323608,0.06405217945575714,0.0,0.09177706390619278,0.7944329977035522,0.0,0.5453373789787292,1.082504391670227,0.36713290214538574,0.02538594976067543,0.0917682871222496,0.2095079869031906,0.20889034867286682,0.0,0.2825872004032135,0.7529577016830444,0.5423636436462402,0.002636140678077936,2.1760668754577637,0.043270744383335114,0.0029609445482492447,0.1445353627204895,0.6914250254631042,0.07227901369333267,2.6319756507873535,3.3551623821258545,0.1397930532693863,0.03924280405044556,0.09141272306442261,0.0004392292757984251,0.07484813034534454,0.0,0.12082724273204803,0.1341012418270111,0.008168002590537071,0.055550314486026764,0.10305216163396835,0.0,0.014966346323490143,0.0,1.1580661535263062,0.45711928606033325,0.6686608791351318,0.0102470051497221,0.3225504755973816,0.0,0.010375617071986198,0.0558633990585804,0.0,0.012767823413014412,0.0,0.9109075665473938,0.0072426022961735725,0.8894439935684204,0.026540642604231834,0.0021652844734489918,0.011603141203522682,0.08528659492731094,0.6095784902572632,0.01493951678276062,0.0,0.00971484836190939,0.06509648263454437,0.03819381445646286,0.6952639818191528,0.4409780502319336,0.05660395696759224,0.24918150901794434,0.0,0.30419352650642395,1.0678250789642334,0.0,0.05319316312670708,0.09426089376211166,0.008841258473694324,1.490647554397583,0.06802507489919662,0.028011757880449295,0.0,0.4325026571750641,0.10485430061817169,0.001218402641825378,2.493436336517334,0.0,1.2572743892669678,0.03814169764518738,1.3158133029937744,0.46788352727890015,0.10636197030544281,0.019008681178092957,2.881089448928833,0.0015350127359852195,0.0,0.10179164260625839
